A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:02 LCDC:80 DIV:6C
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:02 LCDC:80 DIV:6C
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:02 LCDC:80 DIV:6C
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:02 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:00 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:00 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:00 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:00 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:00 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:00 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:00 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:00 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:00 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:00 LCDC:80 DIV:6D
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:00 LCDC:80 DIV:6E
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:00 LCDC:80 DIV:6E
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:00 LCDC:80 DIV:6E
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:00 LCDC:80 DIV:6E
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:00 LCDC:80 DIV:6E
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:00 LCDC:80 DIV:6E
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:84 STAT:00 LCDC:80 DIV:6E
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:84 STAT:00 LCDC:80 DIV:6E
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:84 STAT:00 LCDC:80 DIV:6E
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:02 LCDC:80 DIV:6E
A:84 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:02 LCDC:80 DIV:6E
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:02 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:02 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:02 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:02 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:02 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:02 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:02 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:02 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:02 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:00 LCDC:80 DIV:6F
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:00 LCDC:80 DIV:70
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:85 STAT:00 LCDC:80 DIV:70
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:85 STAT:00 LCDC:80 DIV:70
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:85 STAT:00 LCDC:80 DIV:70
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:02 LCDC:80 DIV:70
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:02 LCDC:80 DIV:70
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:02 LCDC:80 DIV:70
A:85 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:02 LCDC:80 DIV:70
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:02 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:02 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:02 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:86 STAT:00 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:02 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:02 LCDC:80 DIV:71
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:02 LCDC:80 DIV:72
A:86 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:02 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:00 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:00 LCDC:80 DIV:72
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0238 PCMEM:20,FA,3E,03 LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0234 PCMEM:F0,44,FE,94 LY:87 STAT:00 LCDC:80 DIV:73
A:87 F:50 B:00 C:00 D:00 E:D8 H:CF L:FF SP:FFFE PC:0236 PCMEM:FE,94,20,FA LY:87 STAT:00 LCDC:80 DIV:73
